shipment_id,drug_code,drug_name,origin_facility,destination_country,region,ship_date,quantity_units,batch_id,cold_chain_required,delivery_status
SHP301088,MRK-1007,Pulmocare,Singapore-Plant-03,USA,North America,2026-04-03,42034,BATCH-14402,False,Delayed
SHP301089,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2026-07-20,20161,BATCH-10656,False,Delivered
SHP301090,MRK-1006,Vaxishield,Ireland-Plant-02,South Africa,EMEA,2026-02-04,16360,BATCH-79072,True,Customs Hold
SHP301091,MRK-1007,Pulmocare,Ireland-Plant-02,Brazil,Latin America,2024-12-20,21884,BATCH-45725,False,Customs Hold
SHP301092,MRK-1001,Cardiozin,Ireland-Plant-02,India,APAC,2025-08-22,10608,BATCH-15361,False,Customs Hold
SHP301093,MRK-1008,Dermalyx,NJ-Plant-01,South Korea,APAC,2025-10-10,46408,BATCH-74981,False,In Transit
SHP301094,MRK-1001,Cardiozin,Ireland-Plant-02,India,APAC,2025-02-08,46163,BATCH-91795,False,Delivered
SHP301095,MRK-1002,Oncavera,Singapore-Plant-03,France,EMEA,2025-02-22,29627,BATCH-92121,False,In Transit
SHP301096,MRK-1006,Vaxishield,Ireland-Plant-02,USA,North America,2024-03-28,23923,BATCH-95066,True,In Transit
SHP301097,MRK-1004,Glucostat,Ireland-Plant-02,Mexico,North America,2025-05-24,30252,BATCH-51946,False,In Transit
SHP301098,MRK-1002,Oncavera,Ireland-Plant-02,South Africa,EMEA,2024-07-05,27814,BATCH-38513,False,Delayed
SHP301099,MRK-1007,Pulmocare,Ireland-Plant-02,Chile,Latin America,2025-06-08,17997,BATCH-61829,False,Delivered
SHP301100,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2026-04-30,23004,BATCH-97333,False,Delivered
SHP301101,MRK-1002,Oncavera,NJ-Plant-01,Argentina,Latin America,2025-01-18,24769,BATCH-30077,False,Delayed
SHP301102,MRK-1005,Neuroplex,Ireland-Plant-02,Canada,North America,2025-09-10,11327,BATCH-37001,False,Delivered
SHP301103,MRK-1007,Pulmocare,NJ-Plant-01,India,APAC,2025-06-16,44603,BATCH-77810,False,Delayed
SHP301104,MRK-1008,Dermalyx,Ireland-Plant-02,South Korea,APAC,2025-03-31,28967,BATCH-59707,False,Delayed
SHP301105,MRK-1001,Cardiozin,Ireland-Plant-02,Brazil,Latin America,2025-01-05,21874,BATCH-90315,False,Delayed
SHP301106,MRK-1004,Glucostat,Singapore-Plant-03,India,APAC,2026-02-23,28805,BATCH-71702,False,Customs Hold
SHP301107,MRK-1002,Oncavera,NJ-Plant-01,South Korea,APAC,2026-03-30,37441,BATCH-28463,False,Delivered
SHP301108,MRK-1005,Neuroplex,NJ-Plant-01,Canada,North America,2025-02-18,45977,BATCH-49119,False,Delivered
SHP301109,MRK-1006,Vaxishield,Ireland-Plant-02,France,EMEA,2025-08-30,30896,BATCH-26382,True,Delivered
SHP301110,MRK-1001,Cardiozin,Ireland-Plant-02,USA,North America,2024-12-07,42669,BATCH-70600,False,Customs Hold
SHP301111,MRK-1004,Glucostat,NJ-Plant-01,Australia,APAC,2024-09-03,43964,BATCH-96410,False,Delayed
SHP301112,MRK-1008,Dermalyx,Ireland-Plant-02,UK,EMEA,2024-12-26,24439,BATCH-75599,False,Delayed
SHP301113,MRK-1007,Pulmocare,Ireland-Plant-02,Japan,APAC,2024-08-16,22953,BATCH-94955,False,Customs Hold
SHP301114,MRK-1005,Neuroplex,Singapore-Plant-03,Canada,North America,2025-06-30,22048,BATCH-59033,False,Customs Hold
SHP301115,MRK-1004,Glucostat,Singapore-Plant-03,India,APAC,2024-08-31,9974,BATCH-58066,False,Delayed
SHP301116,MRK-1006,Vaxishield,Ireland-Plant-02,Mexico,North America,2026-02-06,38646,BATCH-73698,True,Delayed
SHP301117,MRK-1008,Dermalyx,Ireland-Plant-02,Japan,APAC,2025-10-31,27290,BATCH-15807,False,In Transit
SHP301118,MRK-1005,Neuroplex,NJ-Plant-01,USA,North America,2025-02-24,11486,BATCH-37971,False,Delayed
SHP301119,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2024-01-19,30975,BATCH-42980,False,Customs Hold
SHP301120,MRK-1008,Dermalyx,Singapore-Plant-03,Canada,North America,2026-01-17,32789,BATCH-87315,False,Customs Hold
SHP301121,MRK-1004,Glucostat,Singapore-Plant-03,Japan,APAC,2025-07-23,23391,BATCH-51856,False,Delayed
SHP301122,MRK-1001,Cardiozin,Singapore-Plant-03,South Africa,EMEA,2024-10-17,24935,BATCH-62746,False,Delivered
SHP301123,MRK-1002,Oncavera,Ireland-Plant-02,Brazil,Latin America,2024-07-14,40377,BATCH-23208,False,Delivered
SHP301124,MRK-1002,Oncavera,NJ-Plant-01,Argentina,Latin America,2025-09-22,44920,BATCH-96383,False,Delivered
SHP301125,MRK-1002,Oncavera,Ireland-Plant-02,Chile,Latin America,2024-02-06,25614,BATCH-85075,False,Delayed
SHP301126,MRK-1001,Cardiozin,Singapore-Plant-03,Chile,Latin America,2025-03-18,46422,BATCH-33343,False,Delayed
SHP301127,MRK-1006,Vaxishield,NJ-Plant-01,Canada,North America,2026-07-14,46613,BATCH-24397,True,Delayed
SHP301128,MRK-1004,Glucostat,NJ-Plant-01,Argentina,Latin America,2025-02-15,44858,BATCH-56260,False,In Transit
SHP301129,MRK-1007,Pulmocare,Ireland-Plant-02,Brazil,Latin America,2025-01-11,44658,BATCH-79099,False,Customs Hold
SHP301130,MRK-1001,Cardiozin,NJ-Plant-01,Brazil,Latin America,2025-04-10,8894,BATCH-79989,False,In Transit
SHP301131,MRK-1005,Neuroplex,NJ-Plant-01,USA,North America,2024-08-24,23136,BATCH-35408,False,Delivered
SHP301132,MRK-1002,Oncavera,Ireland-Plant-02,India,APAC,2024-02-18,40057,BATCH-50617,False,In Transit
SHP301133,MRK-1008,Dermalyx,Singapore-Plant-03,India,APAC,2025-03-18,27054,BATCH-39493,False,Delayed
SHP301134,MRK-1008,Dermalyx,Singapore-Plant-03,Argentina,Latin America,2026-02-26,4599,BATCH-45131,False,Delivered
SHP301135,MRK-1004,Glucostat,Singapore-Plant-03,Mexico,North America,2024-02-22,30402,BATCH-39927,False,Delayed
SHP301136,MRK-1007,Pulmocare,Singapore-Plant-03,India,APAC,2025-02-03,2150,BATCH-32820,False,Delayed
SHP301137,MRK-1003,Immunext,Ireland-Plant-02,Brazil,Latin America,2026-07-07,48305,BATCH-87502,True,Delayed
SHP301138,MRK-1002,Oncavera,NJ-Plant-01,South Africa,EMEA,2025-03-15,38725,BATCH-21594,False,In Transit
SHP301139,MRK-1003,Immunext,Singapore-Plant-03,UK,EMEA,2024-03-18,17791,BATCH-96202,True,In Transit
SHP301140,MRK-1006,Vaxishield,Singapore-Plant-03,South Africa,EMEA,2024-03-25,7591,BATCH-74124,True,In Transit
SHP301141,MRK-1006,Vaxishield,Ireland-Plant-02,South Korea,APAC,2026-02-15,21371,BATCH-44616,True,Delayed
SHP301142,MRK-1007,Pulmocare,Singapore-Plant-03,India,APAC,2024-07-04,25061,BATCH-51553,False,Delayed
SHP301143,MRK-1005,Neuroplex,Singapore-Plant-03,USA,North America,2025-06-17,6893,BATCH-79772,False,Delayed
SHP301144,MRK-1002,Oncavera,NJ-Plant-01,South Africa,EMEA,2026-08-01,30000,BATCH-77005,False,Delivered
SHP301145,MRK-1006,Vaxishield,Singapore-Plant-03,Germany,EMEA,2024-07-30,36716,BATCH-94340,True,Delivered
SHP301146,MRK-1004,Glucostat,Ireland-Plant-02,Chile,Latin America,2025-03-15,34119,BATCH-23070,False,Delayed
SHP301147,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2025-01-26,44458,BATCH-31733,False,Delivered
SHP301148,MRK-1002,Oncavera,Ireland-Plant-02,India,APAC,2024-07-22,16420,BATCH-44991,False,Delivered
SHP301149,MRK-1002,Oncavera,Singapore-Plant-03,USA,North America,2025-03-29,11574,BATCH-37139,False,Customs Hold
SHP301150,MRK-1001,Cardiozin,Ireland-Plant-02,Germany,EMEA,2025-06-04,32067,BATCH-48152,False,Customs Hold
SHP301151,MRK-1008,Dermalyx,Ireland-Plant-02,Mexico,North America,2025-08-09,1192,BATCH-96691,False,Customs Hold
SHP301152,MRK-1007,Pulmocare,Ireland-Plant-02,Mexico,North America,2024-08-30,30976,BATCH-28924,False,Delayed
SHP301153,MRK-1001,Cardiozin,Singapore-Plant-03,Argentina,Latin America,2025-10-31,32139,BATCH-18608,False,Customs Hold
SHP301154,MRK-1003,Immunext,Ireland-Plant-02,Canada,North America,2024-05-30,3239,BATCH-81512,True,Customs Hold
SHP301155,MRK-1001,Cardiozin,Singapore-Plant-03,Japan,APAC,2025-05-28,26054,BATCH-39146,False,Delivered
SHP301156,MRK-1004,Glucostat,Singapore-Plant-03,South Africa,EMEA,2026-05-15,19988,BATCH-53058,False,Customs Hold
SHP301157,MRK-1005,Neuroplex,Singapore-Plant-03,Argentina,Latin America,2024-11-01,7655,BATCH-90330,False,Delivered
SHP301158,MRK-1007,Pulmocare,NJ-Plant-01,Canada,North America,2026-01-05,45371,BATCH-89852,False,Delivered
SHP301159,MRK-1007,Pulmocare,Singapore-Plant-03,Japan,APAC,2025-08-01,47641,BATCH-73772,False,Delivered
SHP301160,MRK-1004,Glucostat,NJ-Plant-01,India,APAC,2024-12-10,43885,BATCH-88142,False,Customs Hold
SHP301161,MRK-1001,Cardiozin,Ireland-Plant-02,Mexico,North America,2024-03-11,48825,BATCH-83223,False,Delivered
SHP301162,MRK-1004,Glucostat,Ireland-Plant-02,Chile,Latin America,2024-05-25,38483,BATCH-70889,False,Delivered
SHP301163,MRK-1008,Dermalyx,NJ-Plant-01,India,APAC,2024-04-30,22265,BATCH-18779,False,In Transit
SHP301164,MRK-1007,Pulmocare,NJ-Plant-01,France,EMEA,2024-06-24,26814,BATCH-28428,False,In Transit
SHP301165,MRK-1002,Oncavera,Singapore-Plant-03,Chile,Latin America,2026-01-22,2143,BATCH-76852,False,Customs Hold
SHP301166,MRK-1006,Vaxishield,NJ-Plant-01,Japan,APAC,2024-05-24,40049,BATCH-36081,True,Delayed
SHP301167,MRK-1004,Glucostat,Singapore-Plant-03,India,APAC,2025-11-29,41234,BATCH-20837,False,Delivered
SHP301168,MRK-1007,Pulmocare,NJ-Plant-01,South Korea,APAC,2024-09-02,21882,BATCH-72916,False,Delayed
SHP301169,MRK-1006,Vaxishield,Singapore-Plant-03,South Korea,APAC,2025-08-10,14765,BATCH-55240,True,Delivered
SHP301170,MRK-1001,Cardiozin,NJ-Plant-01,Germany,EMEA,2024-11-07,3585,BATCH-29731,False,In Transit
SHP301171,MRK-1004,Glucostat,Singapore-Plant-03,Mexico,North America,2024-12-04,24593,BATCH-93202,False,Customs Hold
SHP301172,MRK-1001,Cardiozin,Ireland-Plant-02,France,EMEA,2026-04-07,40011,BATCH-23102,False,Customs Hold
SHP301173,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2025-12-17,2258,BATCH-14280,False,Delayed
SHP301174,MRK-1007,Pulmocare,Ireland-Plant-02,Brazil,Latin America,2026-07-03,38060,BATCH-19661,False,In Transit
SHP301175,MRK-1005,Neuroplex,Ireland-Plant-02,Brazil,Latin America,2024-12-03,6609,BATCH-43209,False,In Transit
SHP301176,MRK-1006,Vaxishield,Singapore-Plant-03,UK,EMEA,2025-04-03,25743,BATCH-43930,True,Delivered
SHP301177,MRK-1008,Dermalyx,Ireland-Plant-02,Argentina,Latin America,2025-04-20,44227,BATCH-17948,False,Delivered
SHP301178,MRK-1007,Pulmocare,Singapore-Plant-03,India,APAC,2024-11-13,21772,BATCH-86955,False,Customs Hold
SHP301179,MRK-1004,Glucostat,NJ-Plant-01,Mexico,North America,2026-02-19,31460,BATCH-15846,False,In Transit
SHP301180,MRK-1004,Glucostat,Singapore-Plant-03,France,EMEA,2025-08-17,28038,BATCH-69138,False,Delayed
SHP301181,MRK-1008,Dermalyx,Ireland-Plant-02,Australia,APAC,2024-04-29,521,BATCH-81151,False,Delayed
SHP301182,MRK-1001,Cardiozin,NJ-Plant-01,South Korea,APAC,2026-01-12,14735,BATCH-80962,False,Delivered
SHP301183,MRK-1006,Vaxishield,Ireland-Plant-02,Brazil,Latin America,2026-05-27,22841,BATCH-31259,True,Customs Hold
SHP301184,MRK-1001,Cardiozin,Ireland-Plant-02,Chile,Latin America,2026-03-09,38751,BATCH-85985,False,Delayed
SHP301185,MRK-1008,Dermalyx,NJ-Plant-01,Brazil,Latin America,2024-04-17,7545,BATCH-73454,False,Customs Hold
SHP301186,MRK-1007,Pulmocare,Singapore-Plant-03,South Korea,APAC,2025-01-05,19500,BATCH-56018,False,Customs Hold
SHP301187,MRK-1006,Vaxishield,Ireland-Plant-02,Brazil,Latin America,2025-06-08,37545,BATCH-29883,True,In Transit
SHP301188,MRK-1007,Pulmocare,Ireland-Plant-02,France,EMEA,2025-06-03,22641,BATCH-99168,False,Delivered
SHP301189,MRK-1004,Glucostat,Singapore-Plant-03,Mexico,North America,2025-06-03,17396,BATCH-59836,False,Delayed
SHP301190,MRK-1007,Pulmocare,Singapore-Plant-03,Canada,North America,2025-01-23,47919,BATCH-88310,False,In Transit
SHP301191,MRK-1007,Pulmocare,Ireland-Plant-02,USA,North America,2025-06-15,9164,BATCH-81809,False,Customs Hold
SHP301192,MRK-1001,Cardiozin,Ireland-Plant-02,Argentina,Latin America,2026-06-30,30398,BATCH-88137,False,Delayed
SHP301193,MRK-1008,Dermalyx,Singapore-Plant-03,Mexico,North America,2024-07-29,37822,BATCH-63250,False,In Transit
SHP301194,MRK-1007,Pulmocare,NJ-Plant-01,South Africa,EMEA,2025-04-24,39117,BATCH-68201,False,Delivered
SHP301195,MRK-1002,Oncavera,Ireland-Plant-02,Canada,North America,2026-02-16,16121,BATCH-26148,False,In Transit
SHP301196,MRK-1007,Pulmocare,Ireland-Plant-02,UK,EMEA,2025-11-07,2628,BATCH-80731,False,In Transit
SHP301197,MRK-1005,Neuroplex,Singapore-Plant-03,UK,EMEA,2024-08-25,13121,BATCH-41700,False,Delivered
SHP301198,MRK-1003,Immunext,Ireland-Plant-02,UK,EMEA,2024-09-15,18845,BATCH-12956,True,Customs Hold
SHP301199,MRK-1001,Cardiozin,NJ-Plant-01,Chile,Latin America,2024-09-21,46881,BATCH-99135,False,Delivered
SHP301200,MRK-1007,Pulmocare,Ireland-Plant-02,India,APAC,2024-07-14,22849,BATCH-80475,False,Customs Hold
SHP301201,MRK-1006,Vaxishield,Singapore-Plant-03,France,EMEA,2024-04-02,9448,BATCH-55040,True,In Transit
SHP301202,MRK-1008,Dermalyx,Ireland-Plant-02,USA,North America,2026-03-15,25570,BATCH-43267,False,Delayed
SHP301203,MRK-1005,Neuroplex,NJ-Plant-01,Argentina,Latin America,2024-09-08,7488,BATCH-85845,False,Delivered
SHP301204,MRK-1005,Neuroplex,NJ-Plant-01,France,EMEA,2024-12-24,20882,BATCH-79390,False,Delivered
SHP301205,MRK-1006,Vaxishield,NJ-Plant-01,South Africa,EMEA,2025-02-24,20336,BATCH-57862,True,Delayed
SHP301206,MRK-1001,Cardiozin,Singapore-Plant-03,Chile,Latin America,2026-05-30,28305,BATCH-79472,False,Customs Hold
SHP301207,MRK-1007,Pulmocare,NJ-Plant-01,Mexico,North America,2024-07-03,3255,BATCH-87344,False,In Transit
SHP301208,MRK-1003,Immunext,Ireland-Plant-02,USA,North America,2026-06-28,5425,BATCH-14480,True,Delivered
SHP301209,MRK-1006,Vaxishield,Singapore-Plant-03,Argentina,Latin America,2024-08-01,39288,BATCH-96747,True,In Transit
SHP301210,MRK-1008,Dermalyx,Ireland-Plant-02,Brazil,Latin America,2026-07-30,34539,BATCH-36605,False,Delivered
SHP301211,MRK-1005,Neuroplex,Ireland-Plant-02,France,EMEA,2025-08-04,24243,BATCH-32764,False,Delivered
SHP301212,MRK-1008,Dermalyx,Ireland-Plant-02,Argentina,Latin America,2024-11-03,8027,BATCH-11093,False,In Transit
SHP301213,MRK-1004,Glucostat,NJ-Plant-01,Germany,EMEA,2025-04-27,794,BATCH-52491,False,Delivered
SHP301214,MRK-1001,Cardiozin,Singapore-Plant-03,South Africa,EMEA,2024-11-15,22682,BATCH-20392,False,In Transit
SHP301215,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2026-01-18,46592,BATCH-10475,False,Delivered
SHP301216,MRK-1008,Dermalyx,NJ-Plant-01,Australia,APAC,2025-01-10,18298,BATCH-62212,False,Delayed
SHP301217,MRK-1008,Dermalyx,Ireland-Plant-02,Germany,EMEA,2024-02-26,18133,BATCH-64401,False,In Transit
SHP301218,MRK-1008,Dermalyx,Ireland-Plant-02,Japan,APAC,2026-03-09,6901,BATCH-32428,False,Customs Hold
SHP301219,MRK-1008,Dermalyx,NJ-Plant-01,Australia,APAC,2024-06-23,3829,BATCH-62198,False,Delivered
SHP301220,MRK-1008,Dermalyx,NJ-Plant-01,Australia,APAC,2026-01-22,36076,BATCH-36432,False,Delivered
SHP301221,MRK-1006,Vaxishield,Singapore-Plant-03,Brazil,Latin America,2026-07-12,16091,BATCH-82796,True,In Transit
SHP301222,MRK-1007,Pulmocare,Ireland-Plant-02,Canada,North America,2024-02-20,6262,BATCH-53984,False,Customs Hold
SHP301223,MRK-1003,Immunext,NJ-Plant-01,UK,EMEA,2025-02-14,32312,BATCH-45113,True,Delayed
SHP301224,MRK-1002,Oncavera,NJ-Plant-01,Brazil,Latin America,2024-04-07,24419,BATCH-24006,False,Customs Hold
SHP301225,MRK-1008,Dermalyx,Singapore-Plant-03,Chile,Latin America,2024-05-15,2315,BATCH-26924,False,Delayed
SHP301226,MRK-1002,Oncavera,NJ-Plant-01,Germany,EMEA,2024-05-02,37354,BATCH-82051,False,Delayed
SHP301227,MRK-1003,Immunext,Singapore-Plant-03,UK,EMEA,2025-12-22,10290,BATCH-68977,True,Delivered
SHP301228,MRK-1005,Neuroplex,Singapore-Plant-03,South Africa,EMEA,2025-08-22,22812,BATCH-31171,False,Delivered
SHP301229,MRK-1006,Vaxishield,NJ-Plant-01,Australia,APAC,2026-04-10,8684,BATCH-66276,True,In Transit
SHP301230,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2025-09-07,11305,BATCH-71164,False,Delayed
SHP301231,MRK-1008,Dermalyx,NJ-Plant-01,Japan,APAC,2026-03-21,20801,BATCH-49194,False,Customs Hold
SHP301232,MRK-1004,Glucostat,Ireland-Plant-02,Brazil,Latin America,2025-01-29,9038,BATCH-88812,False,Delivered
SHP301233,MRK-1004,Glucostat,Singapore-Plant-03,USA,North America,2024-11-03,43303,BATCH-71581,False,Customs Hold
SHP301234,MRK-1004,Glucostat,Ireland-Plant-02,Chile,Latin America,2026-03-19,30717,BATCH-32524,False,Delayed
SHP301235,MRK-1005,Neuroplex,Ireland-Plant-02,France,EMEA,2024-07-21,41765,BATCH-49885,False,Customs Hold
SHP301236,MRK-1008,Dermalyx,NJ-Plant-01,South Africa,EMEA,2025-01-05,31731,BATCH-54244,False,Customs Hold
SHP301237,MRK-1005,Neuroplex,Singapore-Plant-03,Germany,EMEA,2026-05-04,10768,BATCH-84888,False,Delivered
SHP301238,MRK-1004,Glucostat,NJ-Plant-01,Japan,APAC,2025-10-18,19952,BATCH-48405,False,Customs Hold
SHP301239,MRK-1007,Pulmocare,NJ-Plant-01,Mexico,North America,2024-02-01,47751,BATCH-84399,False,Delayed
SHP301240,MRK-1001,Cardiozin,Ireland-Plant-02,Canada,North America,2025-12-16,23721,BATCH-39891,False,Customs Hold
SHP301241,MRK-1007,Pulmocare,Ireland-Plant-02,France,EMEA,2026-06-19,11496,BATCH-60062,False,In Transit
SHP301242,MRK-1003,Immunext,NJ-Plant-01,Australia,APAC,2025-08-31,10578,BATCH-38943,True,Customs Hold
SHP301243,MRK-1004,Glucostat,Singapore-Plant-03,Mexico,North America,2026-02-17,6039,BATCH-45183,False,Delivered
SHP301244,MRK-1002,Oncavera,NJ-Plant-01,India,APAC,2025-04-22,16341,BATCH-24896,False,Customs Hold
SHP301245,MRK-1003,Immunext,Ireland-Plant-02,South Africa,EMEA,2024-11-14,4814,BATCH-74401,True,Delayed
SHP301246,MRK-1007,Pulmocare,Singapore-Plant-03,USA,North America,2025-10-11,4810,BATCH-44851,False,In Transit
SHP301247,MRK-1004,Glucostat,Singapore-Plant-03,France,EMEA,2025-09-17,35069,BATCH-45769,False,Customs Hold
SHP301248,MRK-1005,Neuroplex,Singapore-Plant-03,UK,EMEA,2025-08-12,35804,BATCH-41766,False,Delayed
SHP301249,MRK-1007,Pulmocare,NJ-Plant-01,Chile,Latin America,2025-05-07,31738,BATCH-56256,False,In Transit
SHP301250,MRK-1001,Cardiozin,Singapore-Plant-03,UK,EMEA,2025-03-17,11216,BATCH-49478,False,Customs Hold
SHP301251,MRK-1004,Glucostat,Singapore-Plant-03,Argentina,Latin America,2024-01-11,3298,BATCH-36580,False,In Transit
SHP301252,MRK-1001,Cardiozin,Ireland-Plant-02,Mexico,North America,2025-10-13,4143,BATCH-49402,False,Customs Hold
SHP301253,MRK-1007,Pulmocare,NJ-Plant-01,Mexico,North America,2024-11-15,20233,BATCH-69193,False,Customs Hold
SHP301254,MRK-1004,Glucostat,NJ-Plant-01,Australia,APAC,2024-09-23,43665,BATCH-47242,False,In Transit
SHP301255,MRK-1004,Glucostat,Singapore-Plant-03,Canada,North America,2025-09-26,32790,BATCH-28823,False,Delivered
SHP301256,MRK-1007,Pulmocare,Singapore-Plant-03,Argentina,Latin America,2026-04-10,18040,BATCH-39443,False,In Transit
SHP301257,MRK-1005,Neuroplex,Ireland-Plant-02,South Africa,EMEA,2025-08-24,1759,BATCH-51872,False,In Transit
SHP301258,MRK-1003,Immunext,Singapore-Plant-03,India,APAC,2025-06-09,31223,BATCH-39154,True,Delayed
SHP301259,MRK-1008,Dermalyx,NJ-Plant-01,UK,EMEA,2026-04-27,33985,BATCH-39008,False,In Transit
SHP301260,MRK-1001,Cardiozin,NJ-Plant-01,Brazil,Latin America,2024-10-10,22807,BATCH-92453,False,In Transit
SHP301261,MRK-1001,Cardiozin,NJ-Plant-01,UK,EMEA,2025-03-09,20830,BATCH-33424,False,In Transit
SHP301262,MRK-1005,Neuroplex,Singapore-Plant-03,Argentina,Latin America,2024-01-23,42019,BATCH-80612,False,Delayed
SHP301263,MRK-1004,Glucostat,NJ-Plant-01,Brazil,Latin America,2024-02-26,16341,BATCH-55461,False,Delivered
SHP301264,MRK-1006,Vaxishield,NJ-Plant-01,Canada,North America,2024-02-19,8725,BATCH-27310,True,Delayed
SHP301265,MRK-1002,Oncavera,Ireland-Plant-02,Canada,North America,2025-12-26,6383,BATCH-56726,False,Delayed
SHP301266,MRK-1008,Dermalyx,Singapore-Plant-03,Mexico,North America,2024-09-30,42053,BATCH-16858,False,Delayed
SHP301267,MRK-1003,Immunext,Ireland-Plant-02,France,EMEA,2024-12-15,26273,BATCH-19333,True,Delivered
SHP301268,MRK-1003,Immunext,NJ-Plant-01,Australia,APAC,2026-05-26,6241,BATCH-52040,True,In Transit
SHP301269,MRK-1001,Cardiozin,NJ-Plant-01,Chile,Latin America,2024-03-18,38929,BATCH-42698,False,Delayed
SHP301270,MRK-1001,Cardiozin,Ireland-Plant-02,India,APAC,2026-01-16,45627,BATCH-90116,False,Delayed
SHP301271,MRK-1002,Oncavera,Ireland-Plant-02,Brazil,Latin America,2024-12-07,45851,BATCH-51164,False,Delayed
SHP301272,MRK-1008,Dermalyx,NJ-Plant-01,Canada,North America,2025-03-18,15613,BATCH-77493,False,In Transit
SHP301273,MRK-1005,Neuroplex,NJ-Plant-01,Brazil,Latin America,2024-01-18,28718,BATCH-63807,False,In Transit
SHP301274,MRK-1002,Oncavera,NJ-Plant-01,South Korea,APAC,2024-08-31,21205,BATCH-11213,False,Delivered
SHP301275,MRK-1008,Dermalyx,Ireland-Plant-02,Brazil,Latin America,2024-11-16,3222,BATCH-30164,False,Delivered
SHP301276,MRK-1006,Vaxishield,Singapore-Plant-03,Chile,Latin America,2026-04-08,23994,BATCH-95476,True,Customs Hold
SHP301277,MRK-1008,Dermalyx,Singapore-Plant-03,Brazil,Latin America,2024-11-09,12941,BATCH-38281,False,Customs Hold
SHP301278,MRK-1001,Cardiozin,NJ-Plant-01,Mexico,North America,2026-02-22,39353,BATCH-24326,False,Delivered
SHP301279,MRK-1002,Oncavera,NJ-Plant-01,South Korea,APAC,2026-01-20,6794,BATCH-38383,False,In Transit
SHP301280,MRK-1008,Dermalyx,NJ-Plant-01,Mexico,North America,2025-08-31,14074,BATCH-46837,False,Customs Hold
SHP301281,MRK-1002,Oncavera,NJ-Plant-01,Brazil,Latin America,2025-07-22,34775,BATCH-63429,False,Customs Hold
SHP301282,MRK-1006,Vaxishield,Ireland-Plant-02,Mexico,North America,2026-04-16,45395,BATCH-65111,True,Delivered
SHP301283,MRK-1006,Vaxishield,Ireland-Plant-02,Mexico,North America,2025-08-28,25522,BATCH-62462,True,In Transit
SHP301284,MRK-1007,Pulmocare,NJ-Plant-01,Brazil,Latin America,2025-06-20,2746,BATCH-72805,False,In Transit
SHP301285,MRK-1008,Dermalyx,Singapore-Plant-03,Germany,EMEA,2026-01-11,42332,BATCH-24714,False,Delayed
SHP301286,MRK-1008,Dermalyx,Ireland-Plant-02,UK,EMEA,2025-04-14,14313,BATCH-65046,False,Delayed
SHP301287,MRK-1001,Cardiozin,Singapore-Plant-03,Chile,Latin America,2024-08-16,48154,BATCH-13772,False,In Transit
SHP301288,MRK-1001,Cardiozin,Singapore-Plant-03,Chile,Latin America,2025-03-30,34606,BATCH-86544,False,Delayed
SHP301289,MRK-1002,Oncavera,Singapore-Plant-03,Australia,APAC,2024-10-17,40317,BATCH-36793,False,Customs Hold
SHP301290,MRK-1008,Dermalyx,Ireland-Plant-02,Canada,North America,2025-01-31,32010,BATCH-83963,False,Delivered
SHP301291,MRK-1007,Pulmocare,Ireland-Plant-02,Chile,Latin America,2025-06-11,47896,BATCH-68909,False,Delayed
SHP301292,MRK-1002,Oncavera,NJ-Plant-01,South Korea,APAC,2026-07-03,7117,BATCH-65703,False,Delayed
SHP301293,MRK-1006,Vaxishield,Singapore-Plant-03,Brazil,Latin America,2024-12-25,44332,BATCH-57899,True,Customs Hold
SHP301294,MRK-1004,Glucostat,Singapore-Plant-03,India,APAC,2026-02-07,6359,BATCH-16398,False,Customs Hold
SHP301295,MRK-1004,Glucostat,NJ-Plant-01,Germany,EMEA,2026-01-07,2621,BATCH-55808,False,Delayed
SHP301296,MRK-1007,Pulmocare,Singapore-Plant-03,India,APAC,2024-09-02,31283,BATCH-72497,False,Customs Hold
SHP301297,MRK-1004,Glucostat,Ireland-Plant-02,Mexico,North America,2024-07-23,7015,BATCH-74897,False,Customs Hold
SHP301298,MRK-1002,Oncavera,Ireland-Plant-02,South Africa,EMEA,2024-04-20,24825,BATCH-81762,False,Customs Hold
SHP301299,MRK-1003,Immunext,Singapore-Plant-03,USA,North America,2024-05-27,17711,BATCH-17546,True,In Transit
SHP301300,MRK-1006,Vaxishield,Singapore-Plant-03,Australia,APAC,2024-11-24,2058,BATCH-17576,True,Delayed
SHP301301,MRK-1005,Neuroplex,NJ-Plant-01,Mexico,North America,2026-02-01,47680,BATCH-97268,False,In Transit
SHP301302,MRK-1008,Dermalyx,Singapore-Plant-03,Chile,Latin America,2025-04-14,16025,BATCH-76846,False,Customs Hold
SHP301303,MRK-1003,Immunext,NJ-Plant-01,South Korea,APAC,2024-04-09,26172,BATCH-11728,True,In Transit
SHP301304,MRK-1005,Neuroplex,NJ-Plant-01,UK,EMEA,2026-03-01,44491,BATCH-13604,False,Delivered
